location,value
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\7794.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\7830.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\7866.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\7902.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\7938.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\7974.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8010.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8046.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8082.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\810.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8118.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8154.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8190.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8226.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8262.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8298.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8334.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8370.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8406.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8442.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\846.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8478.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8514.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8550.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8586.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8622.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8658.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8694.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8730.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8766.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8802.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\882.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8838.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8874.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8910.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8946.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\8982.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\90.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9018.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9054.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9090.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9126.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9162.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\918.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9198.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9234.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9270.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9306.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9342.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9378.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9414.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9450.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9486.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9522.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\954.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9558.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9594.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9630.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9666.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9702.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9738.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9774.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9810.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9846.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9882.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\990.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9918.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9954.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\I\9990.png,I
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10027.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10063.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10099.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10135.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10171.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10207.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10243.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1027.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10279.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10315.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10351.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10387.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10423.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10459.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10495.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10531.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10567.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10603.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1063.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10639.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10675.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10711.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10747.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10783.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10819.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10855.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10891.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10927.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10963.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1099.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\10999.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11035.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11071.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11107.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11143.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11179.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11215.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11251.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11287.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11323.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1135.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11359.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11395.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11431.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11467.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11503.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11539.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11575.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11611.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11647.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11683.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1171.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11719.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11755.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11791.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11827.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11863.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11899.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11935.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\11971.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12007.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12043.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1207.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12079.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12115.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12151.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12187.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12223.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12259.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12295.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12331.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12367.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12403.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1243.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12439.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12475.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12511.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12547.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12583.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12619.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12655.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12691.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\127.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12727.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12763.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1279.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12799.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12835.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12871.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12907.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12943.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\12979.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13015.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13051.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13087.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13123.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1315.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13159.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13195.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13231.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13267.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13303.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13339.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13375.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13411.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13447.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13483.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1351.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13519.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13555.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13591.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13627.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13663.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13699.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13735.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13771.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13807.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13843.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1387.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13879.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13915.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13951.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\13987.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14023.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14059.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14095.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14131.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14167.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14203.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1423.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14239.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14275.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14311.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14347.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14383.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14419.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14455.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14491.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14527.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14563.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1459.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14599.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14635.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14671.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14707.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14743.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14779.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14815.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14851.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14887.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14923.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\1495.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14959.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\14995.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\15031.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\15067.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\15103.png,J
D:/code/Projects/OCR-Project/dataset-old/data/training_data\J\15139.png,J
